dataset,profile,method,seed,selected_rows,good_count,good_ratio,downstream_gain_mean,harm_score_mean,loss_reduction_mean,influence_gain_mean,collapse_to_single_digits,scoring_semantics,online_scoring_uses_downstream_model,sample_packaging_enabled,package_size,sample_packaging_stage,sample_package_summary,seller_packaging_rule,package_count,package_size_min,package_size_max,scored_objects,student_calibration_size,student_landmark_count,student_sigma2,student_supervision,eval_time,test_auroc,test_macro_f1,test_acc,type_coreset_far_wrong_decoy,type_kmeans_center_decoy,type_typiclust_dense_decoy,type_uncertainty_badge_decoy,ckks_simd_enabled,ckks_scheme,ckks_reference_rows,ckks_reference_dim,ckks_reference_package_size,ckks_rows_per_second_mean,ckks_est_encrypted_compute_ms,ckks_scaled_from_reference_ms,ckks_est_input_prepare_encrypt_ms,ckks_est_decrypt_decode_ms,ckks_est_total_full_flow_ms,ckks_ref_input_prepare_encrypt_ms_mean,ckks_ref_encrypted_compute_ms_mean,ckks_ref_decrypt_decode_ms_mean,ckks_ref_total_full_flow_ms_mean,ckks_ref_rows_per_second_mean,ckks_ref_scored_objects_per_second_mean,ckks_ref_output_ciphertexts_mean,ckks_ref_decoded_values_mean,ckks_ref_input_ciphertexts_mean,ckks_ref_input_ciphertext_bytes_mean,ckks_ref_output_ciphertext_bytes_mean,ckks_ref_total_communication_bytes_mean,ckks_ref_ct_ct_mults_mean,ckks_ref_ct_pt_mults_mean,ckks_ref_rotations_mean,ckks_ref_additions_mean,ckks_ref_relinearizations_mean,ckks_ref_rescales_mean,ckks_ref_scored_objects,ckks_ref_raw_rows_per_scored_object,primary_metric,primary_metric_value,type_cosine_decoy,type_useful_clean,package_size_sweep,run_seed,type_noise_decoy
hatespeech,typiclust_dense,ours_sample_package_krr,144,48,20,0.4166666666666667,1.932679533958435,-1.932679533958435,0.0002070193440886,0.0708626434206962,0,online_student,0,1,6,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,832,6,6,832,28000,1000,1.1208701133728027,top_quantile,0.0,,,,,9.0,28.0,6.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,20.0,5.0,,6,44,
hatespeech,kmeans_center,ours_sample_package_krr,144,48,24,0.5,2.2099921703338623,-2.2099921703338623,0.0002570611832197,0.0683330371975898,0,online_student,0,1,6,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,832,6,6,832,28000,1000,1.1208701133728027,top_quantile,0.0,,,,2.0,28.0,11.0,7.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,24.0,,,6,44,
hatespeech,uncertainty_badge,ours_sample_package_krr,144,48,28,0.5833333333333334,1.9901567697525024,-1.9901567697525024,0.0002328902482986,0.0645502880215644,0,online_student,0,1,6,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,832,6,6,832,28000,1000,1.1208701133728027,top_quantile,0.0,,,,2.0,12.0,11.0,23.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,28.0,,,6,44,
hatespeech,cosine,ours_sample_package_krr,144,48,24,0.5,1.024421453475952,-1.024421453475952,0.0001703749148873,0.0316253118216991,0,online_student,0,1,6,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,832,6,6,832,28000,1000,1.1208701133728027,top_quantile,0.0,,,,,9.0,17.0,7.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,24.0,14.0,,6,44,1.0
hatespeech,all_average,ours_sample_package_krr,144,48,27,0.5625,0.5787299275398254,-0.5787299275398254,0.0001156143844127,0.0261060614138841,0,online_student,0,1,6,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,832,6,6,832,28000,1000,1.1208701133728027,top_quantile,0.0,,,,4.0,13.0,10.0,14.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,27.0,3.0,,6,44,4.0
mscoco,noise,ours_sample_package_krr,244,48,34,0.7083333333333334,2.819708824157715,-2.819708824157715,1.5012919902801514e-06,0.0039948089979588,0,online_student,0,1,6,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,832,6,6,832,28000,1000,0.96003395318985,top_quantile,0.0,,,,4.0,3.0,1.0,6.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,34.0,12.0,10.0,6,44,12.0
mscoco,coreset_far_wrong,ours_sample_package_krr,244,48,33,0.6875,2.63983154296875,-2.63983154296875,1.1498729008962982e-06,0.0044162315316498,0,online_student,0,1,6,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,832,6,6,832,28000,1000,0.96003395318985,top_quantile,0.0,,,,15.0,1.0,1.0,4.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,33.0,11.0,16.0,6,44,
mscoco,typiclust_dense,ours_sample_package_krr,244,48,29,0.6041666666666666,2.6490986347198486,-2.6490986347198486,1.5360614042947418e-06,0.0034902589395642,0,online_student,0,1,6,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,832,6,6,832,28000,1000,0.96003395318985,top_quantile,0.0,,,,3.0,,17.0,1.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,29.0,13.0,13.0,6,44,1.0
mscoco,kmeans_center,ours_sample_package_krr,244,48,26,0.5416666666666666,1.8801473379135127,-1.8801473379135127,5.414088377619919e-07,0.0040447325445711,0,online_student,0,1,6,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,832,6,6,832,28000,1000,0.96003395318985,top_quantile,0.0,,,,7.0,17.0,1.0,,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,26.0,9.0,13.0,6,44,1.0
mscoco,uncertainty_badge,ours_sample_package_krr,244,48,38,0.7916666666666666,2.9073054790496826,-2.9073054790496826,1.3522803783416748e-06,0.0045760781504213,0,online_student,0,1,6,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,832,6,6,832,28000,1000,0.96003395318985,top_quantile,0.0,,,,1.0,2.0,1.0,16.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,38.0,12.0,16.0,6,44,
mscoco,cosine,ours_sample_package_krr,244,48,26,0.5416666666666666,2.366011381149292,-2.366011381149292,1.0405977945993072e-06,0.0040119984187185,0,online_student,0,1,6,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,832,6,6,832,28000,1000,0.96003395318985,top_quantile,0.0,,,,2.0,1.0,3.0,4.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,26.0,27.0,9.0,6,44,2.0
mscoco,all_average,ours_sample_package_krr,244,48,35,0.7291666666666666,2.0984411239624023,-2.0984411239624023,8.009374141693115e-07,0.0039434321224689,0,online_student,0,1,6,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,832,6,6,832,28000,1000,0.96003395318985,top_quantile,0.0,,,,5.0,3.0,4.0,6.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,35.0,11.0,13.0,6,44,6.0
hateful_memes,noise,ours_sample_package_krr,42,48,17,0.3541666666666667,0.7143012881278992,-0.7143012881278992,5.690877515007742e-05,0.0130212036892771,0,online_student,0,1,8,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,624,8,8,624,28000,1000,0.9174745082855223,top_quantile,0.0,,,,5.0,6.0,6.0,9.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,17.0,,,8,42,22.0
hateful_memes,coreset_far_wrong,ours_sample_package_krr,42,48,13,0.2708333333333333,0.6720700860023499,-0.6720700860023499,8.025765419006348e-05,0.0074521787464618,0,online_student,0,1,8,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,624,8,8,624,28000,1000,0.9174745082855223,top_quantile,0.0,,,,31.0,6.0,4.0,6.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,13.0,,,8,42,1.0
hateful_memes,typiclust_dense,ours_sample_package_krr,42,48,16,0.3333333333333333,0.864501416683197,-0.864501416683197,9.037181735038756e-05,0.0105559825897216,0,online_student,0,1,8,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,624,8,8,624,28000,1000,0.9174745082855223,top_quantile,0.0,,,,,10.0,32.0,4.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,16.0,2.0,,8,42,
hateful_memes,kmeans_center,ours_sample_package_krr,42,48,16,0.3333333333333333,0.2254568189382553,-0.2254568189382553,5.841876190970652e-05,-6.400421261787415e-05,0,online_student,0,1,8,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,624,8,8,624,28000,1000,0.9174745082855223,top_quantile,0.0,,,,6.0,27.0,9.0,4.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,16.0,1.0,1.0,8,42,
hateful_memes,uncertainty_badge,ours_sample_package_krr,42,48,13,0.2708333333333333,1.419180989265442,-1.419180989265442,0.0001015936359181,0.0229306668043136,0,online_student,0,1,8,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,624,8,8,624,28000,1000,0.9174745082855223,top_quantile,0.0,,,,1.0,5.0,5.0,35.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,13.0,2.0,,8,42,
hateful_memes,cosine,ours_sample_package_krr,42,48,21,0.4375,0.8335005640983582,-0.8335005640983582,9.763737762114032e-05,0.0083555364981293,0,online_student,0,1,8,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,624,8,8,624,28000,1000,0.9174745082855223,top_quantile,0.0,,,,1.0,7.0,12.0,7.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,21.0,20.0,,8,42,1.0
hateful_memes,all_average,ours_sample_package_krr,42,48,21,0.4375,0.4424832761287689,-0.4424832761287689,3.531451147864573e-05,0.0100338952615857,0,online_student,0,1,8,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,624,8,8,624,28000,1000,0.9174745082855223,top_quantile,0.0,,,,3.0,12.0,11.0,9.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,21.0,6.0,,8,42,7.0
hatespeech,noise,ours_sample_package_krr,142,48,26,0.5416666666666666,0.4619785249233246,-0.4619785249233246,-1.3830761417921169e-05,0.0636666417121887,0,online_student,0,1,8,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,624,8,8,624,28000,1000,1.0360314846038818,top_quantile,0.0,,,,1.0,12.0,12.0,3.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,26.0,,,8,42,20.0
hatespeech,coreset_far_wrong,ours_sample_package_krr,142,48,27,0.5625,1.5038939714431765,-1.5038939714431765,8.714696014067158e-05,0.0678904578089714,0,online_student,0,1,8,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,624,8,8,624,28000,1000,1.0360314846038818,top_quantile,0.0,,,,18.0,11.0,12.0,4.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,27.0,,,8,42,3.0
hatespeech,typiclust_dense,ours_sample_package_krr,142,48,18,0.375,1.7565070390701294,-1.7565070390701294,0.0001157584265456,0.0666118264198303,0,online_student,0,1,8,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,624,8,8,624,28000,1000,1.0360314846038818,top_quantile,0.0,,,,,6.0,27.0,5.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,18.0,10.0,,8,42,
hatespeech,kmeans_center,ours_sample_package_krr,142,48,14,0.2916666666666667,1.115820288658142,-1.115820288658142,8.994961535790935e-05,0.0437813699245452,0,online_student,0,1,8,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,624,8,8,624,28000,1000,1.0360314846038818,top_quantile,0.0,,,,8.0,28.0,8.0,3.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,14.0,,,8,42,1.0
hatespeech,uncertainty_badge,ours_sample_package_krr,142,48,25,0.5208333333333334,1.7691818475723269,-1.7691818475723269,0.0001262985169887,0.0614706464111804,0,online_student,0,1,8,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,624,8,8,624,28000,1000,1.0360314846038818,top_quantile,0.0,,,,2.0,11.0,10.0,24.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,25.0,1.0,,8,42,
hatespeech,cosine,ours_sample_package_krr,142,48,27,0.5625,1.354496955871582,-1.354496955871582,9.568408131599426e-05,0.0544501952826976,0,online_student,0,1,8,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,624,8,8,624,28000,1000,1.0360314846038818,top_quantile,0.0,,,,,10.0,13.0,5.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,27.0,19.0,,8,42,1.0
hatespeech,all_average,ours_sample_package_krr,142,48,7,0.1458333333333333,-1.5822147130966189,1.5822147130966189,-4.62035350210499e-05,-0.0370441041886806,1,online_student,0,1,8,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,624,8,8,624,28000,1000,1.0360314846038818,top_quantile,0.0,,,,9.0,7.0,9.0,8.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,7.0,10.0,,8,42,5.0
mscoco,noise,ours_sample_package_krr,242,48,27,0.5625,2.4483635425567627,-2.4483635425567627,0.0001367727963952,0.0045996760018169,0,online_student,0,1,8,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,624,8,8,624,28000,1000,1.1260383129119873,top_quantile,0.0,,,,2.0,9.0,12.0,7.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,27.0,,,8,42,18.0
mscoco,coreset_far_wrong,ours_sample_package_krr,242,48,25,0.5208333333333334,2.1152126789093018,-2.1152126789093018,0.0001351572573184,0.003353999229148,0,online_student,0,1,8,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,624,8,8,624,28000,1000,1.1260383129119873,top_quantile,0.0,,,,16.0,8.0,11.0,9.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,25.0,,,8,42,4.0
mscoco,typiclust_dense,ours_sample_package_krr,242,48,26,0.5416666666666666,2.5296456813812256,-2.5296456813812256,0.0001602657139301,0.0037616009358316,0,online_student,0,1,8,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,624,8,8,624,28000,1000,1.1260383129119873,top_quantile,0.0,,,,1.0,8.0,26.0,8.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,26.0,4.0,1.0,8,42,
mscoco,kmeans_center,ours_sample_package_krr,242,48,35,0.7291666666666666,3.6529715061187744,-3.6529715061187744,0.0002432937471894,0.0041262372396886,0,online_student,0,1,8,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,624,8,8,624,28000,1000,1.1260383129119873,top_quantile,0.0,,,,3.0,21.0,12.0,10.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,35.0,2.0,,8,42,
mscoco,uncertainty_badge,ours_sample_package_krr,242,48,26,0.5416666666666666,2.9059078693389893,-2.9059078693389893,0.000198823705432,0.0033523868769407,0,online_student,0,1,8,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,624,8,8,624,28000,1000,1.1260383129119873,top_quantile,0.0,,,,1.0,10.0,10.0,25.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,26.0,2.0,,8,42,
mscoco,cosine,ours_sample_package_krr,242,48,29,0.6041666666666666,3.4227750301361084,-3.4227750301361084,0.0002192966639995,0.0043967342935502,0,online_student,0,1,8,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,624,8,8,624,28000,1000,1.1260383129119873,top_quantile,0.0,,,,1.0,10.0,11.0,9.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,29.0,17.0,,8,42,
mscoco,all_average,ours_sample_package_krr,242,48,28,0.5833333333333334,1.890108108520508,-1.890108108520508,0.0001064712778315,0.0038765727076679,0,online_student,0,1,8,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,624,8,8,624,28000,1000,1.1260383129119873,top_quantile,0.0,,,,2.0,11.0,10.0,13.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,28.0,7.0,,8,42,5.0
hateful_memes,noise,ours_sample_package_krr,43,48,15,0.3125,0.3282115459442138,-0.3282115459442138,-1.0671715244825464e-05,0.0244251508265733,0,online_student,0,1,8,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,624,8,8,624,28000,1000,1.0231167078018188,top_quantile,0.0,,,,5.0,7.0,5.0,4.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,15.0,,,8,43,27.0
hateful_memes,coreset_far_wrong,ours_sample_package_krr,43,48,9,0.1875,0.1763642281293869,-0.1763642281293869,5.406638138083508e-06,0.0145093472674489,1,online_student,0,1,8,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,624,8,8,624,28000,1000,1.0231167078018188,top_quantile,0.0,,,,32.0,3.0,4.0,6.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,9.0,,,8,43,3.0
hateful_memes,typiclust_dense,ours_sample_package_krr,43,48,6,0.125,-0.1132566109299659,0.1132566109299659,2.773354390228633e-05,-0.002112798159942,1,online_student,0,1,8,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,624,8,8,624,28000,1000,1.0231167078018188,top_quantile,0.0,,,,,10.0,31.0,2.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,6.0,5.0,,8,43,
hateful_memes,kmeans_center,ours_sample_package_krr,43,48,9,0.1875,0.1620996445417404,-0.1620996445417404,4.626189547707327e-05,0.0027719873469322,1,online_student,0,1,8,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,624,8,8,624,28000,1000,1.0231167078018188,top_quantile,0.0,,,,4.0,34.0,6.0,3.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,9.0,,,8,43,1.0
hateful_memes,uncertainty_badge,ours_sample_package_krr,43,48,7,0.1458333333333333,0.7720446586608887,-0.7720446586608887,5.382050949265249e-05,0.0227884799242019,1,online_student,0,1,8,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,624,8,8,624,28000,1000,1.0231167078018188,top_quantile,0.0,,,,4.0,3.0,3.0,34.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,7.0,4.0,,8,43,
hateful_memes,cosine,ours_sample_package_krr,43,48,20,0.4166666666666667,1.0157321691513062,-1.0157321691513062,0.0001068773344741,0.0170431341975927,0,online_student,0,1,8,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,624,8,8,624,28000,1000,1.0231167078018188,top_quantile,0.0,,,,,7.0,11.0,6.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,20.0,23.0,,8,43,1.0
hateful_memes,all_average,ours_sample_package_krr,43,48,15,0.3125,0.1156211569905281,-0.1156211569905281,-5.525847086573776e-07,0.0139458840712904,0,online_student,0,1,8,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,624,8,8,624,28000,1000,1.0231167078018188,top_quantile,0.0,,,,7.0,10.0,9.0,7.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,15.0,4.0,,8,43,11.0
hatespeech,noise,ours_sample_package_krr,143,48,26,0.5416666666666666,1.4216331243515017,-1.4216331243515017,0.0003643259406089,0.0636803284287452,0,online_student,0,1,8,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,624,8,8,624,28000,1000,0.924261748790741,top_quantile,0.0,,,,1.0,9.0,9.0,8.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,26.0,,,8,43,21.0
hatespeech,coreset_far_wrong,ours_sample_package_krr,143,48,20,0.4166666666666667,1.2979735136032104,-1.2979735136032104,0.0004132787289563,0.0482268445193767,0,online_student,0,1,8,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,624,8,8,624,28000,1000,0.924261748790741,top_quantile,0.0,,,,22.0,7.0,7.0,9.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,20.0,,,8,43,3.0
hatespeech,typiclust_dense,ours_sample_package_krr,143,48,17,0.3541666666666667,0.6938241124153137,-0.6938241124153137,0.0002226208598585,0.0422630757093429,0,online_student,0,1,8,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,624,8,8,624,28000,1000,0.924261748790741,top_quantile,0.0,,,,,12.0,22.0,4.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,17.0,10.0,,8,43,
hatespeech,kmeans_center,ours_sample_package_krr,143,48,19,0.3958333333333333,1.5556238889694214,-1.5556238889694214,0.0004580480454023,0.0566815882921218,0,online_student,0,1,8,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,624,8,8,624,28000,1000,0.924261748790741,top_quantile,0.0,,,,6.0,24.0,12.0,6.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,19.0,,,8,43,
hatespeech,uncertainty_badge,ours_sample_package_krr,143,48,23,0.4791666666666667,1.6391407251358032,-1.6391407251358032,0.000449808925623,0.0631027892231941,0,online_student,0,1,8,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,624,8,8,624,28000,1000,0.924261748790741,top_quantile,0.0,,,,3.0,7.0,8.0,29.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,23.0,1.0,,8,43,
hatespeech,cosine,ours_sample_package_krr,143,48,25,0.5208333333333334,1.545500874519348,-1.545500874519348,0.0004723096790257,0.0537576265633106,0,online_student,0,1,8,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,624,8,8,624,28000,1000,0.924261748790741,top_quantile,0.0,,,,,8.0,12.0,9.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,25.0,19.0,,8,43,
hatespeech,all_average,ours_sample_package_krr,143,48,7,0.1458333333333333,-1.7684017419815063,1.7684017419815063,-0.0002356556506128,-0.0336098410189151,1,online_student,0,1,8,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,624,8,8,624,28000,1000,0.924261748790741,top_quantile,0.0,,,,8.0,9.0,11.0,12.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,7.0,7.0,,8,43,1.0
mscoco,noise,ours_sample_package_krr,243,48,28,0.5833333333333334,1.3739781379699707,-1.3739781379699707,2.049406430160161e-05,0.003123725997284,0,online_student,0,1,8,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,624,8,8,624,28000,1000,1.1473939418792725,top_quantile,0.0,,,,3.0,10.0,12.0,6.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,28.0,,,8,43,17.0
mscoco,coreset_far_wrong,ours_sample_package_krr,243,48,25,0.5208333333333334,2.177297353744507,-2.177297353744507,4.884973168373108e-05,0.0029353082645684,0,online_student,0,1,8,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,624,8,8,624,28000,1000,1.1473939418792725,top_quantile,0.0,,,,17.0,11.0,11.0,6.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,25.0,,,8,43,3.0
mscoco,typiclust_dense,ours_sample_package_krr,243,48,27,0.5625,2.8138208389282227,-2.8138208389282227,6.153807044029236e-05,0.0038264391478151,0,online_student,0,1,8,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,624,8,8,624,28000,1000,1.1473939418792725,top_quantile,0.0,,,,,11.0,26.0,10.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,27.0,1.0,,8,43,
mscoco,kmeans_center,ours_sample_package_krr,243,48,30,0.625,3.233832597732544,-3.233832597732544,7.582952821394429e-05,0.0037847540806978,0,online_student,0,1,8,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,624,8,8,624,28000,1000,1.1473939418792725,top_quantile,0.0,,,,1.0,24.0,11.0,12.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,30.0,,,8,43,
mscoco,uncertainty_badge,ours_sample_package_krr,243,48,28,0.5833333333333334,2.815354585647583,-2.815354585647583,6.465489423135296e-05,0.0035002529621124,0,online_student,0,1,8,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,624,8,8,624,28000,1000,1.1473939418792725,top_quantile,0.0,,,,6.0,9.0,13.0,20.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,28.0,,,8,43,
mscoco,cosine,ours_sample_package_krr,243,48,23,0.4791666666666667,2.0019490718841557,-2.0019490718841557,4.535168409347534e-05,0.0026901073288172,0,online_student,0,1,8,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,624,8,8,624,28000,1000,1.1473939418792725,top_quantile,0.0,,,,,9.0,15.0,6.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,23.0,18.0,,8,43,
